text,register
σήματ’ ἀναγνόντος τά οἱ ἔμπεδα πέφραδ’ Ὀδυσσεύς,narrative
ἀμφὶ δὲ παιδὶ φίλῳ βάλε πήχεε τὸν δὲ ποτὶ οἷ,narrative
εἷλεν ἀποψύχοντα πολύτλας δῖος Ὀδυσσεύς,narrative
αὐτὰρ ἐπεί ῥ’ ἄμπνυτο καὶ ἐς φρένα θυμὸς ἀγέρθη,narrative
ἐξαῦτις μύθοισιν ἀμειβόμενος προσέειπε,narrative
Ζεῦ πάτερ ἦ ῥα ἔτ’ ἔστε θεοὶ κατὰ μακρὸν Ὄλυμπον,speech
εἰ ἐτεὸν μνηστῆρες ἀτάσθαλον ὕβριν ἔτισαν,speech
νῦν δ’ αἰνῶς δείδοικα κατὰ φρένα μὴ τάχα πάντες,speech
ἐνθάδ’ ἐπέλθωσιν Ἰθακήσιοι ἀγγελίας δὲ,speech
πάντη ἐποτρύνωσι Κεφαλλήνων πολίεσσι,speech
τὸν δ’ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,narrative
θάρσει μή τοι ταῦτα μετὰ φρεσὶ σῇσι μελόντων,speech
ἀλλ’ ἴομεν προτὶ οἶκον ὃς ὀρχάτου ἐγγύθι κεῖται,speech
ἔνθα δὲ Τηλέμαχον καὶ βουκόλον ἠδὲ συβώτην,speech
προὔπεμψ’ ὡς ἂν δεῖπνον ἐφοπλίσσωσι τάχιστα,speech
ὣς ἄρα φωνήσαντε βάτην πρὸς δώματα καλά,narrative
οἱ δ’ ὅτε δή ῥ’ ἵκοντο δόμους εὖ ναιετάοντας,narrative
εὗρον Τηλέμαχον καὶ βουκόλον ἠδὲ συβώτην,narrative
ταμνομένους κρέα πολλὰ κερῶντάς τ’ αἴθοπα οἶνον,narrative
τόφρα δὲ Λαέρτην μεγαλήτορα ᾧ ἐνὶ οἴκῳ,narrative
ἀμφίπολος Σικελὴ λοῦσεν καὶ χρῖσεν ἐλαίῳ,narrative
ἀμφὶ δ’ ἄρα χλαῖναν καλὴν βάλεν αὐτὰρ Ἀθήνη,narrative
ἄγχι παρισταμένη μέλε’ ἤλδανε ποιμένι λαῶν,narrative
μείζονα δ’ ἠὲ πάρος καὶ πάσσονα θῆκεν ἰδέσθαι,narrative
ἐκ δ’ ἀσαμίνθου βῆ θαύμαζε δέ μιν φίλος υἱός,narrative
ὡς ἴδεν ἀθανάτοισι θεοῖς ἐναλίγκιον ἄντην,narrative
καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα,narrative
ὦ πάτερ ἦ μάλα τίς σε θεῶν αἰειγενετάων,speech
εἶδός τε μέγεθός τε ἀμείνονα θῆκεν ἰδέσθαι,speech
τὸν δ’ αὖ Λαέρτης πεπνυμένος ἀντίον ηὔδα,narrative
αἲ γάρ Ζεῦ τε πάτερ καὶ Ἀθηναίη καὶ Ἄπολλον,speech
οἷος Νήρικον εἷλον ἐϋκτίμενον πτολίεθρον,speech
ἀκτὴν ἠπείροιο Κεφαλλήνεσσιν ἀνάσσων,speech
τοῖος ἐών τοι χθιζὸς ἐν ἡμετέροισι δόμοισιν,speech
τεύχε’ ἔχων ὤμοισιν ἐφεστάμεναι καὶ ἀμύνειν,speech
ἄνδρας μνηστῆρας τῷ κε σφέων γούνατ’ ἔλυσα,speech
πολλῶν ἐν μεγάροισι σὺ δὲ φρένας ἔνδον ἐγήθεις,speech
ὣς οἱ μὲν τοιαῦτα πρὸς ἀλλήλους ἀγόρευον,narrative
οἱ δ’ ἐπεὶ οὖν παύσαντο πόνου τετύκοντό τε δαῖτα,narrative
ἑξείης ἕζοντο κατὰ κλισμούς τε θρόνους τε,narrative
ἔνθ’ οἱ μὲν δείπνῳ ἐπεχείρεον ἀγχίμολον δὲ,narrative
ἦλθ’ ὁ γέρων Δολίος σὺν δ’ υἱεῖς τοῖο γέροντος,narrative
ἐξ ἔργων μογέοντες ἐπεὶ προμολοῦσα κάλεσσεν,narrative
μήτηρ γρηῦς Σικελή ἥ σφεας τρέφε καί ῥα γέροντα,speech
ἐνδυκέως κομέεσκεν ἐπεὶ κατὰ γῆρας ἔμαρψεν,speech
οἱ δ’ ὡς οὖν Ὀδυσῆα ἴδον φράσσαντό τε θυμῷ,speech
ἔσταν ἐνὶ μεγάροισι τεθηπότες αὐτὰρ Ὀδυσσεὺς,narrative
μειλιχίοις ἐπέεσσι καθαπτόμενος προσέειπεν,narrative
ὦ γέρον ἵζ’ ἐπὶ δεῖπνον ἀπεκλελάθεσθε δὲ θάμβευς,narrative
δηρὸν γὰρ σίτῳ ἐπιχειρήσειν μεμαῶτες,narrative
μίμνομεν ἐν μεγάροις ὑμέας ποτιδέγμενοι αἰεί,narrative
ὣς ἄρ ἔφη Δολίος δ’ ἰθὺς κίε χεῖρε πετάσσας,narrative
ἀμφοτέρας Ὀδυσεῦς δὲ λαβὼν κύσε χεῖρ’ ἐπὶ καρπῷ,narrative
καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα,narrative
ὦ φίλ’ ἐπεὶ νόστησας ἐελδομένοισι μάλ’ ἡμῖν,speech
οὐδ’ ἔτ’ ὀϊομένοισι θεοὶ δέ σ’ ἀνήγαγον αὐτοί,speech
οὖλέ τε καὶ μάλα χαῖρε θεοὶ δέ τοι ὄλβια δοῖεν,speech
καί μοι τοῦτ’ ἀγόρευσον ἐτήτυμον ὄφρ’ ἐῢ εἰδῶ,speech
ἢ ἤδη σάφα οἶδε περίφρων Πηνελόπεια,speech
νοστήσαντά σε δεῦρ’ ἦ ἄγγελον ὀτρύνωμεν,speech
τὸν δ’ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,narrative
ὦ γέρον ἤδη οἶδε τί σε χρὴ ταῦτα πένεσθαι,speech
ὣς φάθ’ ὁ δ’ αὖτις ἄρ’ ἕζετ’ ἐϋξέστου ἐπὶ δίφρου,narrative
ὣς δ’ αὔτως παῖδες Δολίου κλυτὸν ἀμφ’ Ὀδυσῆα,narrative
δεικανόωντ’ ἐπέεσσι καὶ ἐν χείρεσσι φύοντο,narrative
ἑξείης δ’ ἕζοντο παραὶ Δολίον πατέρα σφόν,narrative
ὣς οἱ μὲν περὶ δεῖπνον ἐνὶ μεγάροισι πένοντο,narrative
Ὄσσα δ’ ἄρ’ ἄγγελος ὦκα κατὰ πτόλιν ᾤχετο πάντη,narrative
μνηστήρων στυγερὸν θάνατον καὶ κῆρ’ ἐνέπουσα,narrative
οἱ δ’ ἄρ’ ὁμῶς ἀΐοντες ἐφοίτων ἄλλοθεν ἄλλος,narrative
μυχμῷ τε στοναχῇ τε δόμων προπάροιθ’ Ὀδυσῆος,narrative
ἐκ δὲ νέκυς οἴκων φόρεον καὶ θάπτον ἕκαστοι,narrative
τοὺς δ’ ἐξ ἀλλάων πολίων οἶκόνδε ἕκαστον,narrative
πέμπον ἄγειν ἁλιεῦσι θοῇς ἐπὶ νηυσὶ τιθέντες,narrative
αὐτοὶ δ’ εἰς ἀγορὴν κίον ἀθρόοι ἀχνύμενοι κῆρ,narrative
αὐτὰρ ἐπεί ῥ’ ἤγερθεν ὁμηγερέες τ’ ἐγένοντο,narrative
τοῖσιν δ’ Εὐπείθης ἀνά θ’ ἵστατο καὶ μετέειπε,narrative
παιδὸς γάρ οἱ ἄλαστον ἐνὶ φρεσὶ πένθος ἔκειτο,narrative
Ἀντινόου τὸν πρῶτον ἐνήρατο δῖος Ὀδυσσεύς,narrative
τοῦ ὅ γε δάκρυ χέων ἀγορήσατο καὶ μετέειπεν,narrative
ὦ φίλοι ἦ μέγα ἔργον ἀνὴρ ὅδ’ ἐμήσατ’ Ἀχαιούς,speech
τοὺς μὲν σὺν νήεσσιν ἄγων πολέας τε καὶ ἐσθλοὺς,speech
ὤλεσε μὲν νῆας γλαφυράς ἀπὸ δ’ ὤλεσε λαούς,speech
τοὺς δ’ ἐλθὼν ἔκτεινε Κεφαλλήνων ὄχ’ ἀρίστους,speech
ἀλλ’ ἄγετε πρὶν τοῦτον ἢ ἐς Πύλον ὦκα ἱκέσθαι,speech
ἢ καὶ ἐς Ἤλιδα δῖαν ὅθι κρατέουσιν Ἐπειοί,speech
ἴομεν ἦ καὶ ἔπειτα κατηφέες ἐσσόμεθ’ αἰεί,speech
λώβη γὰρ τάδε γ’ ἐστὶ καὶ ἐσσομένοισι πυθέσθαι,speech
εἰ δὴ μὴ παίδων τε κασιγνήτων τε φονῆας,speech
τισόμεθ’ οὐκ ἂν ἐμοί γε μετὰ φρεσὶν ἡδὺ γένοιτο,speech
ζωέμεν ἀλλὰ τάχιστα θανὼν φθιμένοισι μετείην,speech
ἀλλ’ ἴομεν μὴ φθέωσι περαιωθέντες ἐκεῖνοι,speech
ὣς φάτο δάκρυ χέων οἶκτος δ’ ἕλε πάντας Ἀχαιούς,narrative
ἀγχίμολον δέ σφ’ ἦλθε Μέδων καὶ θεῖος ἀοιδὸς,narrative
ἐκ μεγάρων Ὀδυσῆος ἐπεί σφεας ὕπνος ἀνῆκεν,narrative
ἔσταν δ’ ἐν μέσσοισι τάφος δ’ ἕλεν ἄνδρα ἕκαστον,narrative
τοῖσι δὲ καὶ μετέειπε Μέδων πεπνυμένα εἰδώς,narrative
κέκλυτε δὴ νῦν μευ Ἰθακήσιοι οὐ γὰρ Ὀδυσσεὺς,speech
ἀθανάτων ἀέκητι θεῶν τάδ’ ἐμήσατο ἔργα,speech
αὐτὸς ἐγὼν εἶδον θεὸν ἄμβροτον ὅς ῥ’ Ὀδυσῆϊ,speech
ἐγγύθεν ἑστήκει καὶ Μέντορι πάντα ἐῴκει,speech
ἀθάνατος δὲ θεὸς τοτὲ μὲν προπάροιθ’ Ὀδυσῆος,speech
φαίνετο θαρσύνων τοτὲ δὲ μνηστῆρας ὀρίνων,speech
θῦνε κατὰ μέγαρον τοὶ δ’ ἀγχιστῖνοι ἔπιπτον,speech
ὣς φάτο τοὺς δ’ ἄρα πάντας ὑπὸ χλωρὸν δέος ᾕρει,narrative
τοῖσι δὲ καὶ μετέειπε γέρων ἥρως Ἁλιθέρσης,narrative
Μαστορίδης ὁ γὰρ οἶος ὅρα πρόσσω καὶ ὀπίσσω,narrative
ὅ σφιν ἐϋφρονέων ἀγορήσατο καὶ μετέειπε,narrative
κέκλυτε δὴ νῦν μευ Ἰθακήσιοι ὅττι κεν εἴπω,speech
ὑμετέρῃ κακότητι φίλοι τάδε ἔργα γένοντο,speech
οὐ γὰρ ἐμοὶ πείθεσθ’ οὐ Μέντορι ποιμένι λαῶν,speech
ὑμετέρους παῖδας καταπαυέμεν ἀφροσυνάων,speech
οἳ μέγα ἔργον ἔρεξαν ἀτασθαλίῃσι κακῇσι,speech
κτήματα κείροντες καὶ ἀτιμάζοντες ἄκοιτιν,speech
ἀνδρὸς ἀριστῆος τὸν δ’ οὐκέτι φάντο νέεσθαι,speech
καὶ νῦν ὧδε γένοιτο πίθεσθέ μοι ὡς ἀγορεύω,speech
μὴ ἴομεν μή πού τις ἐπίσπαστον κακὸν εὕρῃ,speech
ὣς ἔφαθ’ οἱ δ’ ἄρ’ ἀνήϊξαν μεγάλῳ ἀλαλητῷ,narrative
ἡμίσεων πλείους τοὶ δ’ ἀθρόοι αὐτόθι μίμνον,narrative
οὐ γὰρ σφιν ἅδε μῦθος ἐνὶ φρεσίν ἀλλ’ Εὐπείθει,narrative
πείθοντ’ αἶψα δ’ ἔπειτ’ ἐπὶ τεύχεα ἐσσεύοντο,narrative
αὐτὰρ ἐπεί ῥ’ ἕσσαντο περὶ χροῒ νώροπα χαλκόν,narrative
ἀθρόοι ἠγερέθοντο πρὸ ἄστεος εὐρυχόροιο,narrative
τοῖσιν δ’ Εὐπείθης ἡγήσατο νηπιέῃσι,narrative
φῆ δ’ ὅ γε τίσεσθαι παιδὸς φόνον οὐδ’ ἄρ’ ἔμελλεν,narrative
ἂψ ἀπονοστήσειν ἀλλ’ αὐτοῦ πότμον ἐφέψειν,narrative
αὐτὰρ Ἀθηναίη Ζῆνα Κρονίωνα προσηύδα,narrative
ὦ πάτερ ἡμέτερε Κρονίδη ὕπατε κρειόντων,speech
εἰπέ μοι εἰρομένῃ τί νύ τοι νόος ἔνδοθι κεύθει,speech
ἢ προτέρω πόλεμόν τε κακὸν καὶ φύλοπιν αἰνὴν,speech
τεύξεις ἦ φιλότητα μετ’ ἀμφοτέροισι τίθησθα,speech
τὴν δ’ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς,narrative
τέκνον ἐμόν τί με ταῦτα διείρεαι ἠδὲ μεταλλᾷς,speech
οὐ γὰρ δὴ τοῦτον μὲν ἐβούλευσας νόον αὐτή,speech
ὡς ἦ τοι κείνους Ὀδυσεὺς ἀποτίσεται ἐλθών,speech
ἔρξον ὅπως ἐθέλεις ἐρέω δέ τοι ὡς ἐπέοικεν,speech
ἐπεὶ δὴ μνηστῆρας ἐτίσατο δῖος Ὀδυσσεύς,speech
ὅρκια πιστὰ ταμόντες ὁ μὲν βασιλευέτω αἰεί,speech
ἡμεῖς δ’ αὖ παίδων τε κασιγνήτων τε φόνοιο,speech
ἔκλησιν θέωμεν τοὶ δ’ ἀλλήλους φιλεόντων,speech
ὡς τὸ πάρος πλοῦτος δὲ καὶ εἰρήνη ἅλις ἔστω,speech
ὣς εἰπὼν ὤτρυνε πάρος μεμαυῖαν Ἀθήνην,narrative
βῆ δὲ κατ’ Οὐλύμποιο καρήνων ἀΐξασα,narrative
οἱ δ’ ἐπεὶ οὖν σίτοιο μελίφρονος ἐξ ἔρον ἕντο,narrative
τοῖς δ’ ἄρα μύθων ἦρχε πολύτλας δῖος Ὀδυσσεύς,narrative
ἐξελθών τις ἴδοι μὴ δὴ σχεδὸν ὦσι κιόντες,speech
ὣς ἔφατ’ ἐκ δ’ υἱὸς Δολίου κίεν ὡς ἐκέλευεν,narrative
στῆ δ’ ἄρ’ ἐπ’ οὐδὸν ἰών τοὺς δὲ σχεδὸν ἔσιδε πάντας,narrative
αἶψα δ’ Ὀδυσσῆα ἔπεα πτερόεντα προσηύδα,narrative
οἵδε δὴ ἐγγὺς ἔασ’ ἀλλ’ ὁπλιζώμεθα θᾶσσον,speech
ὣς ἔφαθ’ οἱ δ’ ὤρνυντο καὶ ἐν τεύχεσσι δύοντο,narrative
τέσσαρες ἀμφ’ Ὀδυσῆ’ ἓξ δ’ υἱεῖς οἱ Δολίοιο,narrative
ἐν δ’ ἄρα Λαέρτης Δολίος τ’ ἐς τεύχε’ ἔδυνον,narrative
καὶ πολιοί περ ἐόντες ἀναγκαῖοι πολεμισταί,narrative
αὐτὰρ ἐπεί ῥ’ ἕσσαντο περὶ χροῒ νώροπα χαλκόν,narrative
ὤϊξάν ῥα θύρας ἐκ δ’ ἤϊον ἄρχε δ’ Ὀδυσσεύς,narrative
τοῖσι δ’ ἐπ’ ἀγχίμολον θυγάτηρ Διὸς ἦλθεν Ἀθήνη,narrative
Μέντορι εἰδομένη ἠμὲν δέμας ἠδὲ καὶ αὐδήν,narrative
τὴν μὲν ἰδὼν γήθησε πολύτλας δῖος Ὀδυσσεύς,narrative
αἶψα δὲ Τηλέμαχον προσεφώνεεν ὃν φίλον υἱόν,narrative
Τηλέμαχ’ ἤδη μὲν τόδε γ’ εἴσεαι αὐτὸς ἐπελθών,speech
ἀνδρῶν μαρναμένων ἵνα τε κρίνονται ἄριστοι,speech
μή τι καταισχύνειν πατέρων γένος οἳ τὸ πάρος περ,speech
ἀλκῇ τ’ ἠνορέῃ τε κεκάσμεθα πᾶσαν ἐπ’ αἶαν,speech
τὸν δ’ αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα,narrative
ὄψεαι αἴ κ’ ἐθέλῃσθα πάτερ φίλε τῷδ’ ἐπὶ θυμῷ,speech
οὔ τι καταισχύνοντα τεὸν γένος ὡς ἀγορεύεις,speech
ὣς φάτο Λαέρτης δ’ ἐχάρη καὶ μῦθον ἔειπε,narrative
τίς νύ μοι ἡμέρη ἥδε θεοὶ φίλοι ἦ μάλα χαίρω,speech
υἱός θ’ υἱωνός τ’ ἀρετῆς πέρι δῆριν ἔχουσιν,speech
τὸν δὲ παρισταμένη προσέφη γλαυκῶπις Ἀθήνη,narrative
ὦ Ἀρκεισιάδη πάντων πολὺ φίλταθ’ ἑταίρων,speech
εὐξάμενος κούρῃ γλαυκώπιδι καὶ Διὶ πατρί,speech
αἶψα μαλ’ ἀμπεπαλὼν προΐει δολιχόσκιον ἔγχος,speech
ὣς φάτο καί ῥ’ ἔμπνευσε μένος μέγα Παλλὰς Ἀθήνη,narrative
εὐξάμενος δ’ ἄρ’ ἔπειτα Διὸς κούρῃ μεγάλοιο,narrative
αἶψα μάλ’ ἀμπεπαλὼν προΐει δολιχόσκιον ἔγχος,narrative
καὶ βάλεν Εὐπείθεα κόρυθος διὰ χαλκοπαρῄου,narrative
ἡ δ’ οὐκ ἔγχος ἔρυτο διαπρὸ δὲ εἴσατο χαλκός,narrative
δούπησεν δὲ πεσών ἀράβησε δὲ τεύχε’ ἐπ’ αὐτῷ,narrative
ἐν δ’ ἔπεσον προμάχοις Ὀδυσεὺς καὶ φαίδιμος υἱός,narrative
τύπτον δὲ ξίφεσίν τε καὶ ἔγχεσιν ἀμφιγύοισι,narrative
καί νύ κε δὴ πάντας ὄλεσαν καὶ ἔθηκαν ἀνόστους,narrative
εἰ μὴ Ἀθηναίη κούρη Διὸς αἰγιόχοιο,narrative
ἤϋσεν φωνῇ κατὰ ἔσχεθε λαὸν ἅπαντα,narrative
